GENE	sample0_1	sample	sample10	sample50	sample500
NOA1	4.16272	41.6272	416.27200000000005	2081.36	20813.600000000002
C4orf17	0.0	0.0	0.0	0.0	0.0
C4orf19	0.63422	6.3422	63.422	317.11	3171.1
ZGRF1	1.3805049999999999	13.80505	138.0505	690.2524999999999	6902.525
C4orf22	0.0	0.0	0.0	0.0	0.0
TRMT44	1.4624700000000002	14.6247	146.247	731.235	7312.35
C4orf26	0.0	0.0	0.0	0.0	0.0
C4orf27	4.1365099999999995	41.3651	413.65099999999995	2068.255	20682.55
ABHD18	0.0	0.0	0.0	0.0	0.0
NDNF	0.0	0.0	0.0	0.0	0.0
C4orf32	0.8571810000000001	8.571810000000001	85.7181	428.5905000000001	4285.905000000001
C4orf33	0.0	0.0	0.0	0.0	0.0
SMIM14	1.46634	14.6634	146.634	733.17	7331.7
CABS1	0.0	0.0	0.0	0.0	0.0
C4orf36	0.0	0.0	0.0	0.0	0.0
STPG2	0.0	0.0	0.0	0.0	0.0
WWC2-AS2	0.0	0.0	0.0	0.0	0.0
FAM218A	0.0	0.0	0.0	0.0	0.0
C4orf3	5.75067	57.5067	575.067	2875.335	28753.350000000002
PRR27	0.0	0.0	0.0	0.0	0.0
TRAPPC11	2.83356	28.3356	283.356	1416.78	14167.8
TMA16	0.0	0.0	0.0	0.0	0.0
MSANTD1	0.0	0.0	0.0	0.0	0.0
C4orf45	0.0	0.0	0.0	0.0	0.0
C4orf46	0.690479	6.904789999999999	69.0479	345.23949999999996	3452.3949999999995
C4orf47	0.0	0.0	0.0	0.0	0.0
C4orf48	13.8868	138.868	1388.6799999999998	6943.4	69434.0
MGARP	0.0	0.0	0.0	0.0	0.0
C4orf51	0.0	0.0	0.0	0.0	0.0
SMIM20	2.54988	25.4988	254.988	1274.94	12749.4
LINC01587	0.0	0.0	0.0	0.0	0.0
FDCSP	0.0	0.0	0.0	0.0	0.0
C5AR1	8.05632	80.5632	805.632	4028.16	40281.6
NREP	2.3931839029999997	23.93183903	239.31839029999998	1196.5919515	11965.919515
C5orf15	2.07258	20.7258	207.25799999999998	1036.29	10362.9
DCANP1	0.0	0.0	0.0	0.0	0.0
C5orf22	2.475671	24.75671	247.5671	1237.8355000000001	12378.355000000001
C5orf24	0.764442	7.644419999999999	76.4442	382.22099999999995	3822.2099999999996
SIMC1	0.0	0.0	0.0	0.0	0.0
C5orf28	1.0500500000000001	10.5005	105.00500000000001	525.025	5250.25
C5orf30	0.0	0.0	0.0	0.0	0.0
CYSTM1	0.0	0.0	0.0	0.0	0.0
NADK2	0.621072	6.210719999999999	62.10719999999999	310.53599999999994	3105.3599999999997
C5orf34	0.964027	9.64027	96.4027	482.01349999999996	4820.134999999999
SETD9	0.0	0.0	0.0	0.0	0.0
KIAA0825	0.0	0.0	0.0	0.0	0.0
C5orf38	0.0	0.0	0.0	0.0	0.0
ANXA2R	11.8553	118.553	1185.53	5927.65	59276.5
FNDC9	0.0	0.0	0.0	0.0	0.0
CREBRF	0.8648905000000001	8.648905000000001	86.48905	432.44525000000004	4324.4525
C5orf42	0.8203060000000001	8.20306	82.0306	410.153	4101.530000000001
SMIM15	0.0	0.0	0.0	0.0	0.0
TRAPPC13	3.01280984	30.1280984	301.280984	1506.40492	15064.0492
C5orf45	5.62038	56.2038	562.038	2810.19	28101.9
C5orf46	0.0	0.0	0.0	0.0	0.0
C5orf47	0.0	0.0	0.0	0.0	0.0
TEX43	0.0	0.0	0.0	0.0	0.0
C5orf49	0.0	0.0	0.0	0.0	0.0
FAXDC2	0.0	0.0	0.0	0.0	0.0
C5orf51	0.43580800000000003	4.35808	43.5808	217.904	2179.04
C5orf52	0.0	0.0	0.0	0.0	0.0
IGIP	0.8115780000000001	8.11578	81.15780000000001	405.78900000000004	4057.8900000000003
ZBED8	0.0	0.0	0.0	0.0	0.0
C5orf58	2.1761	21.761	217.60999999999999	1088.05	10880.5
SMIM3	1.2097200000000001	12.0972	120.97200000000001	604.86	6048.6
C5	0.78452	7.8452	78.452	392.26	3922.6
ADGB	0.333349	3.3334900000000003	33.334900000000005	166.67450000000002	1666.7450000000001
ADTRP	1.3353300000000001	13.3533	133.53300000000002	667.6650000000001	6676.650000000001
C6orf106	6.5145	65.145	651.4499999999999	3257.25	32572.499999999996
DNPH1	4.43748	44.3748	443.748	2218.7400000000002	22187.4
C6orf10	0.0	0.0	0.0	0.0	0.0
ABRACL	12.6493	126.493	1264.9299999999998	6324.65	63246.5
C6orf118	0.0	0.0	0.0	0.0	0.0
C6orf120	2.904837	29.048370000000002	290.4837	1452.4185	14524.185000000001
LINC00242	0.0	0.0	0.0	0.0	0.0
LINC01558	0.0	0.0	0.0	0.0	0.0
MLLT4-AS1	0.0	0.0	0.0	0.0	0.0
UQCC2	0.0	0.0	0.0	0.0	0.0
CLPSL2	0.0	0.0	0.0	0.0	0.0
CLPSL1	0.0	0.0	0.0	0.0	0.0
CCDC167	4.68168	46.8168	468.168	2340.84	23408.4
OARD1	2.2606100000000002	22.6061	226.061	1130.305	11303.050000000001
C6orf132	0.0	0.0	0.0	0.0	0.0
ATAT1	2.02101	20.2101	202.101	1010.505	10105.050000000001
C6orf136	0.0	0.0	0.0	0.0	0.0
PTCHD4	0.0	0.0	0.0	0.0	0.0
C6orf141	1.31002	13.1002	131.00199999999998	655.01	6550.099999999999
MLIP	0.0	0.0	0.0	0.0	0.0
PXDC1	0.0	0.0	0.0	0.0	0.0
FAM217A	0.0	0.0	0.0	0.0	0.0
MB21D1	0.0	0.0	0.0	0.0	0.0
RRP36	4.36508	43.6508	436.508	2182.54	21825.399999999998
LRRC73	0.0	0.0	0.0	0.0	0.0
C6orf15	0.0	0.0	0.0	0.0	0.0
SMIM8	0.0	0.0	0.0	0.0	0.0
C6orf163	0.0	0.0	0.0	0.0	0.0
CFAP206	0.0	0.0	0.0	0.0	0.0
MMS22L	0.0	0.0	0.0	0.0	0.0
FAXC	0.0	0.0	0.0	0.0	0.0
TBC1D32	0.0	0.0	0.0	0.0	0.0
SOGA3	0.40400099999999994	4.04001	40.400099999999995	202.0005	2020.0049999999999
LINC00473	0.0	0.0	0.0	0.0	0.0
CEP57L1	1.1755016	11.755016	117.55015999999999	587.7508	5877.508
METTL24	2.77023	27.7023	277.023	1385.115	13851.15
TMEM244	0.0	0.0	0.0	0.0	0.0
SLC18B1	0.9703710000000001	9.703710000000001	97.03710000000001	485.18550000000005	4851.8550000000005
LINC01600	0.0	0.0	0.0	0.0	0.0
C6orf1	7.37403	73.7403	737.403	3687.0150000000003	36870.15
C6orf201	0.0	0.0	0.0	0.0	0.0
C6orf203	0.0	0.0	0.0	0.0	0.0
CEP85L	1.3870200000000001	13.8702	138.702	693.51	6935.1
LINC00574	0.0	0.0	0.0	0.0	0.0
ARMT1	1.82317	18.2317	182.317	911.585	9115.85
LINC00271	0.0	0.0	0.0	0.0	0.0
KHDC3L	0.0	0.0	0.0	0.0	0.0
C6orf222	0.0	0.0	0.0	0.0	0.0
C6orf223	0.0	0.0	0.0	0.0	0.0
FAM229B	0.0	0.0	0.0	0.0	0.0
C6orf226	0.0	0.0	0.0	0.0	0.0
LINC00336	0.0	0.0	0.0	0.0	0.0
C6orf25	0.0	0.0	0.0	0.0	0.0
SAPCD1	0.0	0.0	0.0	0.0	0.0
VWA7	0.0	0.0	0.0	0.0	0.0
TMEM242	0.0	0.0	0.0	0.0	0.0
LINC00240	0.0	0.0	0.0	0.0	0.0
C6orf47	0.949543	9.49543	94.9543	474.77150000000006	4747.715
C6orf48	25.785900000000005	257.85900000000004	2578.59	12892.950000000003	128929.50000000001
C6orf52	0.0	0.0	0.0	0.0	0.0
SDHAF4	0.0	0.0	0.0	0.0	0.0
C6orf58	0.0	0.0	0.0	0.0	0.0
AGPAT4-IT1	0.0	0.0	0.0	0.0	0.0
C6orf62	10.4674	104.67399999999999	1046.74	5233.7	52336.99999999999
SAYSD1	1.39249	13.9249	139.249	696.245	6962.45
ERMARD	2.5818200190483	25.818200190482997	258.18200190483	1290.91000952415	12909.100095241498
GINM1	0.0	0.0	0.0	0.0	0.0
ARMC12	0.0	0.0	0.0	0.0	0.0
C6orf89	3.0146811786	30.146811786	301.46811786	1507.3405893	15073.405893000001
ZC2HC1B	0.0	0.0	0.0	0.0	0.0
CCDC170	0.46287900000000004	4.62879	46.28790000000001	231.4395	2314.395
C6	0.0	0.0	0.0	0.0	0.0
SUGCT	0.0	0.0	0.0	0.0	0.0
MPLKIP	0.0	0.0	0.0	0.0	0.0
LINC01006	0.0	0.0	0.0	0.0	0.0
PPP1R17	0.0	0.0	0.0	0.0	0.0
TMEM243	4.94029	49.4029	494.029	2470.145	24701.45
C7orf25	0.0	0.0	0.0	0.0	0.0
C7orf26	4.49437	44.9437	449.437	2247.185	22471.85
BRAT1	10.54761	105.4761	1054.761	5273.805	52738.05
CCZ1	0.0	0.0	0.0	0.0	0.0
CCZ1B	13.21593	132.1593	1321.593	6607.965	66079.65
ZBED6CL	0.0	0.0	0.0	0.0	0.0
MALSU1	3.6292999999999997	36.293	362.93	1814.6499999999999	18146.5
C7orf31	0.6386459999999999	6.38646	63.864599999999996	319.323	3193.2299999999996
C7orf33	0.0	0.0	0.0	0.0	0.0
C7orf34	0.0	0.0	0.0	0.0	0.0
YAE1D1	0.0	0.0	0.0	0.0	0.0
MTURN	0.390216	3.90216	39.0216	195.108	1951.08
TMEM248	2.85001298	28.5001298	285.001298	1425.00649	14250.0649
C7orf43	11.5592913	115.592913	1155.92913	5779.6456499999995	57796.4565
COA1	7.46493	74.6493	746.4929999999999	3732.4649999999997	37324.65
SSMEM1	0.0	0.0	0.0	0.0	0.0
FAM221A	0.0	0.0	0.0	0.0	0.0
PPP1R35	8.459	84.59	845.9000000000001	4229.5	42295.0
C7orf49	3.87047	38.7047	387.047	1935.2350000000001	19352.350000000002
LINC00244	0.0	0.0	0.0	0.0	0.0
C7orf50	1.97764162004	19.7764162004	197.764162004	988.82081002	9888.2081002
NYAP1	0.0	0.0	0.0	0.0	0.0
NAT16	0.0	0.0	0.0	0.0	0.0
LSMEM1	0.0	0.0	0.0	0.0	0.0
SND1-IT1	0.0	0.0	0.0	0.0	0.0
C7orf55	4.25809	42.5809	425.80899999999997	2129.045	21290.45
C7orf57	0.0	0.0	0.0	0.0	0.0
CPED1	0.0	0.0	0.0	0.0	0.0
LAMTOR4	14.2257	142.257	1422.5700000000002	7112.85	71128.5
C7orf60	0.5826280261145	5.826280261145	58.262802611450006	291.31401305725	2913.1401305725003
C7orf61	0.0	0.0	0.0	0.0	0.0
CFAP69	0.0	0.0	0.0	0.0	0.0
RBM48	0.0	0.0	0.0	0.0	0.0
HILPDA	0.0	0.0	0.0	0.0	0.0
FAM220A	1.06987	10.6987	106.98700000000001	534.9350000000001	5349.35
C7orf72	0.0	0.0	0.0	0.0	0.0
C7	0.0	0.0	0.0	0.0	0.0
C8A	0.0	0.0	0.0	0.0	0.0
C8B	0.0	0.0	0.0	0.0	0.0
C8G	0.0	0.0	0.0	0.0	0.0
TMEM249	0.0	0.0	0.0	0.0	0.0
FAM167A-AS1	0.0	0.0	0.0	0.0	0.0
C8orf22	0.0	0.0	0.0	0.0	0.0
HGH1	2.2657800000000003	22.6578	226.57800000000003	1132.89	11328.900000000001
C8orf33	1.9824899999999999	19.8249	198.249	991.245	9912.449999999999
C8orf34	0.0	0.0	0.0	0.0	0.0
C8orf37	0.0	0.0	0.0	0.0	0.0
NDUFAF6	0.0	0.0	0.0	0.0	0.0
RBM12B-AS1	0.0	0.0	0.0	0.0	0.0
SMIM19	0.0	0.0	0.0	0.0	0.0
TTI2	0.0	0.0	0.0	0.0	0.0
TDRP	0.0	0.0	0.0	0.0	0.0
C8orf44	0.0	0.0	0.0	0.0	0.0
MCMDC2	0.0	0.0	0.0	0.0	0.0
C8orf46	0.0	0.0	0.0	0.0	0.0
ERICH5	0.0	0.0	0.0	0.0	0.0
C8orf48	0.0	0.0	0.0	0.0	0.0
C8orf4	0.0	0.0	0.0	0.0	0.0
RHPN1-AS1	0.0	0.0	0.0	0.0	0.0
THEM6	3.1323499999999997	31.3235	313.235	1566.175	15661.75
BAALC-AS2	0.0	0.0	0.0	0.0	0.0
C8orf58	0.0	0.0	0.0	0.0	0.0
C8orf59	0.0	0.0	0.0	0.0	0.0
LINC00588	0.0	0.0	0.0	0.0	0.0
MROH6	1.42592	14.2592	142.59199999999998	712.96	7129.6
C8orf74	0.0	0.0	0.0	0.0	0.0
LINC00589	0.0	0.0	0.0	0.0	0.0
C8orf76	1.9395	19.395	193.95	969.75	9697.5
ZNF252P-AS1	0.715958	7.15958	71.5958	357.979	3579.79
KIAA1456	0.0	0.0	0.0	0.0	0.0
NUGGC	0.639147	6.39147	63.914699999999996	319.5735	3195.735
TRIQK	0.0	0.0	0.0	0.0	0.0
SBSPON	0.0	0.0	0.0	0.0	0.0
AARD	0.0	0.0	0.0	0.0	0.0
C8orf86	0.0	0.0	0.0	0.0	0.0
ARHGEF39	0.0	0.0	0.0	0.0	0.0
ERCC6L2	0.0	0.0	0.0	0.0	0.0
IDNK	8.9135	89.135	891.35	4456.75	44567.5
FAM225A	0.23801200000000003	2.3801200000000002	23.8012	119.00600000000001	1190.0600000000002
FAM225B	0.15308899999999998	1.5308899999999999	15.308899999999998	76.5445	765.4449999999999
C9orf114	3.5721800000000004	35.7218	357.218	1786.0900000000001	17860.9
C9orf116	0.0	0.0	0.0	0.0	0.0
CFAP157	0.0	0.0	0.0	0.0	0.0
SWI5	2.65071	26.5071	265.071	1325.355	13253.550000000001
EQTN	0.0	0.0	0.0	0.0	0.0
TMEM261	3.7835500000000004	37.8355	378.355	1891.775	18917.75
TMEM246	0.0	0.0	0.0	0.0	0.0
FAM221B	0.0	0.0	0.0	0.0	0.0
C9orf129	0.0	0.0	0.0	0.0	0.0
LINC00476	1.96709	19.6709	196.709	983.545	9835.449999999999
C9orf131	0.0	0.0	0.0	0.0	0.0
C9orf135	0.0	0.0	0.0	0.0	0.0
SAPCD2	0.0	0.0	0.0	0.0	0.0
C9orf142	29.915	299.15	2991.5	14957.499999999998	149575.0
FAM205A	0.0	0.0	0.0	0.0	0.0
LURAP1L	0.0	0.0	0.0	0.0	0.0
C9orf152	0.881785	8.81785	88.1785	440.8925	4408.925
C9orf153	0.0	0.0	0.0	0.0	0.0
TRMO	1.9226400000000001	19.2264	192.264	961.32	9613.2
TOR4A	2.25692	22.5692	225.69199999999998	1128.46	11284.599999999999
CYSRT1	0.0	0.0	0.0	0.0	0.0
C9orf16	11.69375	116.9375	1169.375	5846.875	58468.75
CFAP77	0.0	0.0	0.0	0.0	0.0
C9orf172	0.0	0.0	0.0	0.0	0.0
C9orf173	0.0	0.0	0.0	0.0	0.0
AAED1	0.0	0.0	0.0	0.0	0.0
RPP25L	3.01984	30.1984	301.984	1509.92	15099.199999999999
C9orf24	0.0	0.0	0.0	0.0	0.0
FAM219A	1.29828488529	12.9828488529	129.828488529	649.142442645	6491.42442645
MSANTD3	4.36939	43.6939	436.93899999999996	2184.695	21846.95
ARRDC1-AS1	1.69436	16.9436	169.436	847.18	8471.8
C9orf3	0.0	0.0	0.0	0.0	0.0
C9orf40	0.0	0.0	0.0	0.0	0.0
CARNMT1	0.0	0.0	0.0	0.0	0.0
C9orf43	0.0	0.0	0.0	0.0	0.0
MIR600HG	0.378919	3.78919	37.8919	189.4595	1894.595
PLGRKT	0.0	0.0	0.0	0.0	0.0
C9orf47	0.0	0.0	0.0	0.0	0.0
FRRS1L	0.0	0.0	0.0	0.0	0.0
C9orf50	0.0	0.0	0.0	0.0	0.0
C9orf57	0.0	0.0	0.0	0.0	0.0
TMEM245	1.2081300000000001	12.0813	120.813	604.065	6040.650000000001
C9orf64	3.4534999999999996	34.535	345.34999999999997	1726.7499999999998	17267.5
C9orf66	0.0	0.0	0.0	0.0	0.0
SPATA6L	0.0	0.0	0.0	0.0	0.0
C9orf69	5.73789	57.3789	573.789	2868.945	28689.45
FAM206A	0.0	0.0	0.0	0.0	0.0
GLIS3-AS1	0.0	0.0	0.0	0.0	0.0
TMEM252	0.0	0.0	0.0	0.0	0.0
C9orf72	15.21455	152.1455	1521.455	7607.275	76072.75
C9orf78	9.67652	96.7652	967.6519999999999	4838.259999999999	48382.6
SPATA31E1	0.0	0.0	0.0	0.0	0.0
CACFD1	0.0	0.0	0.0	0.0	0.0
INIP	3.45488	34.5488	345.488	1727.44	17274.4
CAAP1	0.0	0.0	0.0	0.0	0.0
C9orf84	0.0	0.0	0.0	0.0	0.0
C9orf85	2.09934	20.9934	209.93400000000003	1049.67	10496.7
RABL6	10.166045	101.66045	1016.6044999999999	5083.0225	50830.225
CARD19	5.8249670952	58.249670951999995	582.49670952	2912.4835476	29124.835475999997
C9orf91	4.73593	47.3593	473.59299999999996	2367.9649999999997	23679.649999999998
CCDC171	0.840888	8.40888	84.08879999999999	420.444	4204.44
NMRK1	4.54444	45.4444	454.444	2272.2200000000003	22722.2
STKLD1	0.0	0.0	0.0	0.0	0.0
AK8	0.0	0.0	0.0	0.0	0.0
C9orf9	0.0	0.0	0.0	0.0	0.0
C9	0.0	0.0	0.0	0.0	0.0
CA10	0.0	0.0	0.0	0.0	0.0
CA11	1.46732	14.6732	146.732	733.66	7336.599999999999
CA12	0.0	0.0	0.0	0.0	0.0
CA13	0.0	0.0	0.0	0.0	0.0
CA14	0.0	0.0	0.0	0.0	0.0
CA1	0.0	0.0	0.0	0.0	0.0
CA2	2.9095400000000002	29.0954	290.954	1454.77	14547.7
CA3	0.0	0.0	0.0	0.0	0.0
CA4	0.0	0.0	0.0	0.0	0.0
CA5A	0.0	0.0	0.0	0.0	0.0
CA5BP1	1.0035	10.035	100.35	501.75	5017.5
CA5B	2.05245	20.5245	205.245	1026.225	10262.25
CA6	0.0	0.0	0.0	0.0	0.0
CA7	0.0	0.0	0.0	0.0	0.0
CA8	0.0	0.0	0.0	0.0	0.0
CA9	0.0	0.0	0.0	0.0	0.0
CAB39L	1.3102	13.102	131.02	655.1	6551.0
CAB39	5.8639209999999995	58.63921	586.3921	2931.9605	29319.605
ADCK3	6.994629999999999	69.9463	699.463	3497.3149999999996	34973.149999999994
CABIN1	10.795366999999999	107.95366999999999	1079.5366999999999	5397.683499999999	53976.83499999999
CABLES1	0.0	0.0	0.0	0.0	0.0
CABLES2	1.2155200000000002	12.1552	121.552	607.76	6077.6
CABP1	0.0	0.0	0.0	0.0	0.0
CABP2	0.0	0.0	0.0	0.0	0.0
CABP4	0.0	0.0	0.0	0.0	0.0
CABP5	0.0	0.0	0.0	0.0	0.0
CABP7	0.0	0.0	0.0	0.0	0.0
CABYR	0.0	0.0	0.0	0.0	0.0
CACHD1	0.0	0.0	0.0	0.0	0.0
CACNA1A	0.0	0.0	0.0	0.0	0.0
CACNA1B	0.0	0.0	0.0	0.0	0.0
CACNA1C	0.269765	2.69765	26.976499999999998	134.8825	1348.825
CACNA1D	0.0	0.0	0.0	0.0	0.0
CACNA1E	0.0	0.0	0.0	0.0	0.0
CACNA1F	0.0	0.0	0.0	0.0	0.0
CACNA1G	0.0	0.0	0.0	0.0	0.0
CACNA1H	0.0	0.0	0.0	0.0	0.0
CACNA1I	0.45375310460000007	4.537531046000001	45.37531046000001	226.87655230000004	2268.7655230000005
CACNA1S	0.0	0.0	0.0	0.0	0.0
CACNA2D1	0.0	0.0	0.0	0.0	0.0
CACNA2D2	1.7050293	17.050293	170.50293	852.51465	8525.1465
CACNA2D3	0.7887160000000001	7.887160000000001	78.8716	394.358	3943.5800000000004
CACNA2D4	3.9893039999999997	39.89304	398.93039999999996	1994.652	19946.52
CACNB1	3.087283	30.87283	308.7283	1543.6415	15436.415
CACNB2	0.0	0.0	0.0	0.0	0.0
CACNB3	0.918016	9.18016	91.80160000000001	459.00800000000004	4590.08
CACNB4	0.42857	4.2857	42.857	214.28500000000003	2142.8500000000004
CACNG1	0.0	0.0	0.0	0.0	0.0
CACNG2	0.0	0.0	0.0	0.0	0.0
CACNG3	0.0	0.0	0.0	0.0	0.0
CACNG4	0.0	0.0	0.0	0.0	0.0
CACNG5	0.0	0.0	0.0	0.0	0.0
CACNG6	0.0	0.0	0.0	0.0	0.0
CACNG7	0.0	0.0	0.0	0.0	0.0
CACNG8	0.0	0.0	0.0	0.0	0.0
CACYBP	6.11331	61.1331	611.331	3056.6549999999997	30566.55
CADM1	0.0	0.0	0.0	0.0	0.0
CADM2	0.0	0.0	0.0	0.0	0.0
CADM3	0.0	0.0	0.0	0.0	0.0
CADM4	0.0	0.0	0.0	0.0	0.0
CADPS2	0.0	0.0	0.0	0.0	0.0
CADPS	0.0	0.0	0.0	0.0	0.0
CAD	0.653212	6.53212	65.3212	326.606	3266.06
CAGE1	0.0	0.0	0.0	0.0	0.0
CALB1	0.0	0.0	0.0	0.0	0.0
CALB2	0.0	0.0	0.0	0.0	0.0
CALCA	0.0	0.0	0.0	0.0	0.0
CALCB	0.0	0.0	0.0	0.0	0.0
CALCOCO1	13.218875090000001	132.1887509	1321.8875090000001	6609.437545	66094.37545
CALCOCO2	10.05685	100.5685	1005.685	5028.425	50284.25
CALCRL	2.450914	24.50914	245.0914	1225.4569999999999	12254.57
CALCR	0.0	0.0	0.0	0.0	0.0
CALD1	0.0	0.0	0.0	0.0	0.0
CALHM1	0.0	0.0	0.0	0.0	0.0
CALHM2	12.694677	126.94677	1269.4677	6347.3385	63473.385
CALHM3	0.0	0.0	0.0	0.0	0.0
CALM1	68.5503807	685.503807	6855.0380700000005	34275.190350000004	342751.9035
CALM3	23.035800000000002	230.358	2303.58	11517.9	115179.0
CALML3	0.0	0.0	0.0	0.0	0.0
CALML4	3.0745799600000003	30.745799600000005	307.45799600000004	1537.2899800000002	15372.899800000003
CALML5	0.0	0.0	0.0	0.0	0.0
CALML6	0.0	0.0	0.0	0.0	0.0
CALN1	0.0	0.0	0.0	0.0	0.0
CALR3	0.0	0.0	0.0	0.0	0.0
CALR	36.3337	363.337	3633.37	18166.85	181668.5
CALU	3.38892	33.8892	338.89200000000005	1694.46	16944.600000000002
CALY	0.0	0.0	0.0	0.0	0.0
CAMK1D	0.0	0.0	0.0	0.0	0.0
CAMK1G	0.0	0.0	0.0	0.0	0.0
CAMK1	7.55583	75.5583	755.5830000000001	3777.915	37779.15
CAMK2A	0.0	0.0	0.0	0.0	0.0
CAMK2B	0.0	0.0	0.0	0.0	0.0
CAMK2D	1.1789486116819998	11.78948611682	117.8948611682	589.4743058409999	5894.743058409999
CAMK2G	6.641680787749	66.41680787749	664.1680787749	3320.8403938745	33208.403938745
CAMK2N1	0.0	0.0	0.0	0.0	0.0
CAMK2N2	0.0	0.0	0.0	0.0	0.0
CAMK4	2.4407900000000002	24.4079	244.079	1220.395	12203.95
CAMKK1	1.9829232600200002	19.8292326002	198.292326002	991.46163001	9914.6163001
CAMKK2	4.17902228066	41.7902228066	417.902228066	2089.5111403299998	20895.1114033
CAMKV	0.0	0.0	0.0	0.0	0.0
CAMLG	1.39074	13.9074	139.074	695.37	6953.700000000001
CAMP	0.0	0.0	0.0	0.0	0.0
CAMSAP2	0.3091154094	3.0911540939999997	30.91154094	154.5577047	1545.5770469999998
CAMSAP1	0.615924	6.1592400000000005	61.592400000000005	307.96200000000005	3079.6200000000003
CAMTA1	0.0	0.0	0.0	0.0	0.0
CAMTA2	9.19621	91.9621	919.6210000000001	4598.1050000000005	45981.05
CAND1	3.0708100000000003	30.7081	307.081	1535.4050000000002	15354.050000000001
CAND2	0.5400919999999999	5.400919999999999	54.00919999999999	270.04599999999994	2700.4599999999996
CANT1	6.4282200000000005	64.2822	642.822	3214.11	32141.100000000002
CANX	9.2117062543	92.11706254299999	921.1706254299999	4605.85312715	46058.5312715
CAP1	38.1312344	381.312344	3813.12344	19065.6172	190656.172
CAP2	0.0	0.0	0.0	0.0	0.0
CAPG	12.3723	123.723	1237.23	6186.15	61861.5
CAPN10	12.589749999999999	125.8975	1258.975	6294.875	62948.75
CAPN11	0.0	0.0	0.0	0.0	0.0
CAPN12	2.4188199999999997	24.1882	241.88199999999998	1209.4099999999999	12094.099999999999
CAPN13	0.0	0.0	0.0	0.0	0.0
CAPN14	0.0	0.0	0.0	0.0	0.0
CAPN1	11.0934321614655	110.934321614655	1109.34321614655	5546.71608073275	55467.160807327506
CAPN2	13.238159999999999	132.3816	1323.8159999999998	6619.08	66190.8
CAPN3	5.90846	59.0846	590.846	2954.23	29542.3
CAPN5	1.042750713867	10.42750713867	104.2750713867	521.3753569335	5213.753569335
CAPN6	0.0	0.0	0.0	0.0	0.0
CAPN7	2.61986	26.1986	261.986	1309.9299999999998	13099.3
CAPN8	0.0	0.0	0.0	0.0	0.0
CAPN9	0.0	0.0	0.0	0.0	0.0
CAPNS1	33.363116000000005	333.63116	3336.3116	16681.558	166815.58000000002
CAPNS2	0.0	0.0	0.0	0.0	0.0
CAPRIN1	2.8586	28.586	285.86	1429.3	14293.0
CAPRIN2	6.547621159659999	65.4762115966	654.762115966	3273.81057983	32738.1057983
CAPS2	0.0	0.0	0.0	0.0	0.0
CAPSL	0.0	0.0	0.0	0.0	0.0
CAPS	7.71395	77.1395	771.395	3856.975	38569.75
CAPZA1	18.7562	187.562	1875.6200000000001	9378.1	93781.0
CAPZA2	6.00669	60.0669	600.669	3003.345	30033.449999999997
CAPZA3	0.0	0.0	0.0	0.0	0.0
CAPZB	23.2107	232.107	2321.07	11605.35	116053.5
CARD10	0.0	0.0	0.0	0.0	0.0
CARD11	10.467	104.67	1046.7	5233.5	52335.0
CARD14	2.49026	24.9026	249.026	1245.1299999999999	12451.3
CARD16	18.0576	180.576	1805.76	9028.8	90288.0
CARD17	0.0	0.0	0.0	0.0	0.0
CARD18	0.0	0.0	0.0	0.0	0.0
CARD6	0.607271	6.07271	60.7271	303.6355	3036.355
CARD8	8.50117	85.0117	850.1170000000001	4250.585	42505.850000000006
CARD9	14.18158	141.8158	1418.158	7090.79	70907.9
CARHSP1	2.58658	25.8658	258.658	1293.29	12932.9
CARKD	3.7351799999999997	37.3518	373.518	1867.59	18675.899999999998
CARM1	3.91982	39.1982	391.98199999999997	1959.91	19599.1
CARNS1	4.37905	43.7905	437.90500000000003	2189.525	21895.25
CARS2	7.696540000000001	76.9654	769.654	3848.27	38482.700000000004
CARS	5.623746	56.23746	562.3746	2811.873	28118.73
CARTPT	0.0	0.0	0.0	0.0	0.0
CASC1	0.0	0.0	0.0	0.0	0.0
CASC2	0.0	0.0	0.0	0.0	0.0
CASC3	3.23918	32.3918	323.918	1619.5900000000001	16195.900000000001
CASC4	4.33014	43.3014	433.014	2165.07	21650.7
CASC5	0.0	0.0	0.0	0.0	0.0
CASD1	1.9531979999999998	19.531979999999997	195.3198	976.5989999999998	9765.989999999998
CASKIN1	0.0	0.0	0.0	0.0	0.0
CASKIN2	1.40756	14.0756	140.756	703.78	7037.8
CASK	0.30499	3.0499	30.499000000000002	152.495	1524.95
CASP10	1.31393	13.1393	131.393	656.965	6569.650000000001
CASP14	0.0	0.0	0.0	0.0	0.0
CASP1	46.95716	469.5716	4695.716	23478.579999999998	234785.8
CASP2	4.315738	43.157379999999996	431.57379999999995	2157.8689999999997	21578.69
CASP3	3.75147	37.5147	375.147	1875.735	18757.35
CASP4	26.58679	265.8679	2658.679	13293.395	132933.95
CASP5	0.0	0.0	0.0	0.0	0.0
CASP6	0.0	0.0	0.0	0.0	0.0
CASP7	1.06217	10.6217	106.21700000000001	531.085	5310.85
CASP8AP2	3.8910633000000003	38.910633000000004	389.10633000000007	1945.5316500000001	19455.3165
CASP8	10.54035	105.4035	1054.0349999999999	5270.174999999999	52701.75
CASP9	0.0	0.0	0.0	0.0	0.0
CASQ1	0.0	0.0	0.0	0.0	0.0
